state,year,industry_name,total_emp,all_emp_tot,pct_emp
Florida,2020,"Agriculture, Forestry, Fishing & Hunting",808403,26707974,3.0268226260816338
Florida,2020,Transportation & Warehousing,4321999,26707974,16.18242926251164
Florida,2020,Accomodation & Food Services,9929050,26707974,37.176350403815725
Florida,2020,Construction,6744224,26707974,25.251724447537654
Florida,2020,Utilities,346508,26707974,1.2973953022419447
Florida,2020,"Mining, Quarrying, & Oil and Gas Extraction",44953,26707974,0.16831302891039207
Florida,2020,Manufacturing,4512837,26707974,16.89696492890101
Florida,2021,"Agriculture, Forestry, Fishing & Hunting",826785,28780547,2.872721633817453
Florida,2021,Transportation & Warehousing,4858933,28780547,16.88269858109368
Florida,2021,Accomodation & Food Services,11107223,28780547,38.59281409766117
Florida,2021,Construction,6938530,28780547,24.108402109244135
Florida,2021,Utilities,347147,28780547,1.2061862479542171
Florida,2021,"Mining, Quarrying, & Oil and Gas Extraction",45245,28780547,0.15720688004991704
Florida,2021,Manufacturing,4656684,28780547,16.17997045017942
Florida,2022,"Agriculture, Forestry, Fishing & Hunting",814718,30715733,2.652445246870716
Florida,2022,Manufacturing,4900079,30715733,15.952993861484602
Florida,2022,Transportation & Warehousing,5233709,30715733,17.03917988869092
Florida,2022,Accomodation & Food Services,12108854,30715733,39.422318197648096
Florida,2022,Construction,7254842,30715733,23.61930285043173
Florida,2022,Utilities,355735,30715733,1.1581524035255808
Florida,2022,"Mining, Quarrying, & Oil and Gas Extraction",47796,30715733,0.1556075513483595
Georgia,2015,"Agriculture, Forestry, Fishing & Hunting",302823,14348392,2.110501302166821
Georgia,2015,Construction,1984014,14348392,13.827430976237617
Georgia,2015,Manufacturing,4505019,14348392,31.39737888398923
Georgia,2015,Transportation & Warehousing,2466063,14348392,17.187033919898482
Georgia,2015,Accomodation & Food Services,4792165,14348392,33.39862055622679
Georgia,2015,Utilities,240238,14348392,1.6743200213654603
Georgia,2015,"Mining, Quarrying, & Oil and Gas Extraction",58070,14348392,0.40471434011560314
Georgia,2016,"Agriculture, Forestry, Fishing & Hunting",302020,14911630,2.0253989671149295
Georgia,2016,Construction,2108205,14911630,14.137991621304982
Georgia,2016,Manufacturing,4630861,14911630,31.055364168772964
Georgia,2016,Transportation & Warehousing,2590212,14911630,17.370414904339768
Georgia,2016,Accomodation & Food Services,4979132,14911630,33.39093043483509
Georgia,2016,Utilities,240771,14911630,1.614652455834808
Georgia,2016,"Mining, Quarrying, & Oil and Gas Extraction",60429,14911630,0.4052474477974574
Georgia,2017,Manufacturing,4751011,15335423,30.980632226447224
Georgia,2017,Transportation & Warehousing,2704506,15335423,17.635679172331926
Georgia,2017,Accomodation & Food Services,5106165,15335423,33.29653834784994
Georgia,2017,Utilities,235054,15335423,1.5327519821266098
Georgia,2017,"Agriculture, Forestry, Fishing & Hunting",289777,15335423,1.889592481407262
Georgia,2017,"Mining, Quarrying, & Oil and Gas Extraction",61806,15335423,0.403027683031632
Georgia,2017,Construction,2187104,15335423,14.261778106805401
Georgia,2018,Manufacturing,4881837,15854869,30.79077474560023
Georgia,2018,Transportation & Warehousing,2837778,15854869,17.89846387251765
Georgia,2018,Accomodation & Food Services,5210860,15854869,32.86599214411674
Georgia,2018,Utilities,229001,15854869,1.44435756612054
Georgia,2018,"Agriculture, Forestry, Fishing & Hunting",290242,15854869,1.8306174589017419
Georgia,2018,"Mining, Quarrying, & Oil and Gas Extraction",62495,15854869,0.3941691350461489
Georgia,2018,Construction,2342656,15854869,14.775625077696953
Georgia,2019,Utilities,232409,16069509,1.4462731873139374
Georgia,2019,Manufacturing,4849059,16069509,30.17552683159143
Georgia,2019,Transportation & Warehousing,2868304,16069509,17.849356816067
Georgia,2019,Accomodation & Food Services,5313402,16069509,33.06511729761002
Georgia,2019,"Agriculture, Forestry, Fishing & Hunting",295261,16069509,1.8373990144938468
Georgia,2019,"Mining, Quarrying, & Oil and Gas Extraction",63658,16069509,0.39614153736744534
Georgia,2019,Construction,2447416,16069509,15.230185315556314
Georgia,2020,Utilities,235829,14880755,1.5847919006797706
Georgia,2020,Manufacturing,4595286,14880755,30.88073152202291
Georgia,2020,Transportation & Warehousing,2835219,14880755,19.052924397989216
Georgia,2020,Accomodation & Food Services,4454190,14880755,29.932553825393942
Georgia,2020,"Agriculture, Forestry, Fishing & Hunting",289009,14880755,1.9421662408930191
Georgia,2020,"Mining, Quarrying, & Oil and Gas Extraction",62702,14880755,0.4213630289592161
Georgia,2020,Construction,2408520,14880755,16.185469084061932
Georgia,2021,Utilities,235544,15500056,1.519633219389659
Georgia,2021,Manufacturing,4703316,15500056,30.34386456410222
Georgia,2021,Transportation & Warehousing,2981977,15500056,19.238491783513556
Georgia,2021,Accomodation & Food Services,4773792,15500056,30.79854679234707
Georgia,2021,"Agriculture, Forestry, Fishing & Hunting",284209,15500056,1.8335998269941736
Georgia,2021,"Mining, Quarrying, & Oil and Gas Extraction",64431,15500056,0.41568236914756956
Georgia,2021,Construction,2456787,15500056,15.850181444505749
Georgia,2022,Utilities,240272,16798241,1.4303402362187803
Georgia,2022,Manufacturing,4942767,16798241,29.42431293847969
Georgia,2022,Transportation & Warehousing,3606871,16798241,21.471718378132568
Georgia,2022,Accomodation & Food Services,5118922,16798241,30.472964401451318
Georgia,2022,"Agriculture, Forestry, Fishing & Hunting",279748,16798241,1.6653410318377977
Georgia,2022,"Mining, Quarrying, & Oil and Gas Extraction",67630,16798241,0.40260167716369827
Georgia,2022,Construction,2542031,16798241,15.132721336716148
Hawaii,2015,Manufacturing,226151,2381448,9.496365236612348
Hawaii,2015,Transportation & Warehousing,353570,2381448,14.846849479812283
Hawaii,2015,Accomodation & Food Services,1247639,2381448,52.389932511648375
Hawaii,2015,Utilities,45890,2381448,1.9269788800763232
Hawaii,2015,Construction,427972,2381448,17.971083139333714
Hawaii,2015,"Agriculture, Forestry, Fishing & Hunting",76881,2381448,3.228329990829109
Hawaii,2015,"Mining, Quarrying, & Oil and Gas Extraction",3345,2381448,0.14046076168784705
Hawaii,2016,Manufacturing,229410,2465906,9.30327433405815
Hawaii,2016,Transportation & Warehousing,363847,2465906,14.75510420916288
Hawaii,2016,Accomodation & Food Services,1288563,2465906,52.25515490047066
Hawaii,2016,Utilities,45270,2465906,1.8358364025230482
Hawaii,2016,Construction,463744,2465906,18.80623186771921
Hawaii,2016,"Agriculture, Forestry, Fishing & Hunting",72293,2465906,2.931701370611856
Hawaii,2016,"Mining, Quarrying, & Oil and Gas Extraction",2779,2465906,0.11269691545419816
Hawaii,2017,Manufacturing,234093,2509383,9.328707495029654
Hawaii,2017,Transportation & Warehousing,378320,2509383,15.07621594631031
Hawaii,2017,Accomodation & Food Services,1339175,2509383,53.366704086223585
Hawaii,2017,Utilities,45377,2509383,1.8082931142834713
Hawaii,2017,Construction,440218,2509383,17.542878070027573
Hawaii,2017,"Agriculture, Forestry, Fishing & Hunting",69367,2509383,2.764305010434836
Hawaii,2017,"Mining, Quarrying, & Oil and Gas Extraction",2833,2509383,0.11289627769057176
Hawaii,2018,Manufacturing,238162,2525897,9.428808854834541
Hawaii,2018,Transportation & Warehousing,386702,2525897,15.309492033919039
Hawaii,2018,Accomodation & Food Services,1343247,2525897,53.179009278683964
Hawaii,2018,Utilities,45516,2525897,1.8019737146843282
Hawaii,2018,Construction,441712,2525897,17.487332222968714
Hawaii,2018,"Agriculture, Forestry, Fishing & Hunting",67923,2525897,2.6890645184661133
Hawaii,2018,"Mining, Quarrying, & Oil and Gas Extraction",2635,2525897,0.10431937644329915
Hawaii,2019,Manufacturing,241004,2593761,9.29168107624411
Hawaii,2019,Transportation & Warehousing,417044,2593761,16.07873662993622
Hawaii,2019,Accomodation & Food Services,1366425,2593761,52.68122236397262
Hawaii,2019,Utilities,44516,2593761,1.7162722394237557
Hawaii,2019,Construction,453694,2593761,17.491742685621382
Hawaii,2019,"Agriculture, Forestry, Fishing & Hunting",68301,2593761,2.6332803986180684
Hawaii,2019,"Mining, Quarrying, & Oil and Gas Extraction",2777,2593761,0.10706460618383884
Hawaii,2020,Manufacturing,149750,1830475,8.18093664212841
Hawaii,2020,Transportation & Warehousing,314976,1830475,17.2073368934293
Hawaii,2020,Accomodation & Food Services,843552,1830475,46.083776069053116
Hawaii,2020,Utilities,43964,1830475,2.40178095849438
Hawaii,2020,Construction,441668,1830475,24.128600499870252
Hawaii,2020,"Agriculture, Forestry, Fishing & Hunting",33712,1830475,1.8417077534519728
Hawaii,2020,"Mining, Quarrying, & Oil and Gas Extraction",2853,1830475,0.15586118357256998
Hawaii,2021,Manufacturing,150312,2053625,7.319349930001826
Hawaii,2021,Transportation & Warehousing,341846,2053625,16.645979670095564
Hawaii,2021,Accomodation & Food Services,1031497,2053625,50.228108831943516
Hawaii,2021,Utilities,42873,2053625,2.087674234585185
Hawaii,2021,Construction,448746,2053625,21.851409093675816
Hawaii,2021,"Agriculture, Forestry, Fishing & Hunting",35576,2053625,1.732351329965305
Hawaii,2021,"Mining, Quarrying, & Oil and Gas Extraction",2775,2053625,0.13512690973278957
